143.0,2.0
278.0,2.0
353.0,4.0
355.0,2.0
360.0,2.3333333333333335
371.0,2.0
375.0,2.0
439.0,2.0
983.0,2.5
985.0,3.25
986.0,2.5
992.0,2.5714285714285716
993.0,2.0
995.0,4.0
996.0,2.0
998.0,2.3333333333333335
999.0,1.3333333333333333
1002.0,2.5
1007.0,2.2
