1,278.0,2
1,353.0,4
1,355.0,4
1,985.0,4
1,996.0,1
1,999.0,1
2,985.0,5
2,992.0,7
2,993.0,2
2,998.0,5
3,360.0,2
3,439.0,2
3,995.0,4
3,996.0,5
3,998.0,8
3,1007.0,11
4,360.0,5
4,439.0,2
4,983.0,5
4,985.0,4
4,986.0,5
4,993.0,1
4,998.0,7
4,999.0,3
6,371.0,4
9,371.0,2
9,992.0,11
9,998.0,1
22,1002.0,5
34,993.0,5
352,371.0,2
352,375.0,2
489,371.0,2
550,371.0,2
1340,439.0,2
2191,143.0,2
